"Date","Price","Open","High","Low","Vol.","Change %"
"12/10/2017","629.88","628.16","632.98","625.37","","0.33%"
"12/03/2017","627.82","624.22","631.67","618.51","","1.36%"
"11/26/2017","619.37","601.83","628.30","601.83","","2.93%"
"11/19/2017","601.75","594.84","603.40","594.67","","1.20%"
"11/12/2017","594.59","599.30","599.30","590.92","","-1.06%"
"11/05/2017","600.98","608.32","609.97","597.83","","-1.08%"
"10/29/2017","607.57","610.93","611.17","602.89","","-0.77%"
"10/22/2017","612.26","620.15","620.61","609.02","","-1.24%"
"10/15/2017","619.96","612.54","619.96","608.07","","1.30%"
"10/08/2017","612.01","612.24","616.38","608.78","","-0.06%"
"10/01/2017","612.37","604.34","612.99","604.02","","1.32%"
"09/24/2017","604.38","603.01","605.84","599.20","","0.21%"
